image_hash,url_link,caption,relation_type
d5bc6d73fa723757cffa2c2302774993,https://bitrebels.com/wp-content/uploads/2013/02/wedding-groomsman-superhero-accessory-1.jpg,Using {Object} as a stylish accessory on a {Clothing Item}.,
1dfe55d067563ddb4b562805014e5f58,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/f/d5f31d7c-c777-4582-beb8-073e261a662a/d54fkv7-215749e4-6b54-4e30-b6af-71d1d9894321.jpg?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiJ1cm46YXBwOjdlMGQxODg5ODIyNjQzNzNhNWYwZDQxNWVhMGQyNmUwIiwic3ViIjoidXJuOmFwcDo3ZTBkMTg4OTgyMjY0MzczYTVmMGQ0MTVlYTBkMjZlMCIsImF1ZCI6WyJ1cm46c2VydmljZTpmaWxlLmRvd25sb2FkIl0sIm9iaiI6W1t7InBhdGgiOiIvZi9kNWYzMWQ3Yy1jNzc3LTQ1ODItYmViOC0wNzNlMjYxYTY2MmEvZDU0Zmt2Ny0yMTU3NDllNC02YjU0LTRlMzAtYjZhZi03MWQxZDk4OTQzMjEuanBnIn1dXX0.8Qm0M-yc-l4qfbiE0rGg9BnOt1Eks2SIIwSqqIeRUJY,Tiny replicas of {Food Items} created with fine details and realistic textures.,
a11132b5599e4b3b2ab629187ed43f77,https://cdn.shopify.com/s/files/1/1869/0319/products/art-file-color-red_fe0b2de1-a72d-4545-8948-aa5fd975ff41_571x432_crop_center.jpg?v=1572540167,A heart-shaped design crafted from {Number} {Shapes}.,
c20315d7048587ea0942ecb1e4e65312,https://aninspiring.com/wp-content/uploads/2019/10/20191017_5da83ca77a83c.jpg,"""Images of {Animal} interacting playfully with humans in natural or outdoor settings.""",
c1ce7bcf4ad68b2240d862bc164407f6,https://us.123rf.com/450wm/denisnata/denisnata1203/denisnata120300049/12561966-cute-puppy-in-a-wicker-basket-on-a-white-background.jpg,A {Wicker Basket} holding a {Animal} with a {Gift Wrap} decoration on top.,
7a32c43c72e4d7a54ff08abfd96b8d6b,https://imgc.allpostersimages.com/img/posters/erik-parbst-kitten-on-a-clothes-line_u-L-F4TGCH0.jpg?src=gp&amp;w=300&amp;h=375,"""Action shot of {Animal} interacting with {Object} in motion.""",
8740a1f164494772087ea86465357edd,https://us.123rf.com/450wm/ra2studio/ra2studio1408/ra2studio140801222/30590103-businness-guy-in-front-of-bright-idea-light-bulbs-concept.jpg?ver=6,"A person observing hanging light bulbs, with one glowing brightly and sparking energy.",
4f36a3cab74640f0fe059930bd4bae17,https://64.media.tumblr.com/tumblr_m0sk6ck0TD1qgpqg5o1_500.jpg,"A look at the {Sky} through an opening in the {Surface}, revealing a unique perspective on clouds and the horizon.",
3710fc8cbfd93b7a84034aa473e9fd67,https://dm0qx8t0i9gc9.cloudfront.net/previews/image/rDtN98Qoishumwih/storyblocks-caucasian-business-man-came-up-with-a-successful-idea-young-business-man-pointing-finger-up-while-standing-under-question-marks-and-idea-light-bulb-vector-flat-design-illustration-vertical-layout_rdJFmM22b__PMNW.jpg,Visual representation of a {Person} with {Question Marks} pointing toward a {Idea} or {Solution}.,
17ea96f9a8e7da6be54813074e8436a1,https://s3.envato.com/files/161824808/portrait%20collection%20pre.jpg,"An array of {Objects} featuring unique styles, colors, and designs in square frames.",
ca59ada6d6c52f3a5a4090634053e40f,https://us.123rf.com/450wm/ble2home/ble2home1712/ble2home171200016/92412202-orange-melon-fruit-isolated-vector-and-icon.jpg?ver=6,"A visual presentation of {Fruit} in whole form, sliced sections, and individual pieces.",
52fadf2833b6ee1842f79f0a184e1684,https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/bonjour-paris-joachim-g-pinkawa.jpg,"""Scene with people using {Type of Umbrella} in various {Weather Conditions}, set against a {Landmark}.""",
9a2b29896c90be8bd7c061de79f05c5e,https://images.squarespace-cdn.com/content/v1/52ef0a16e4b0c45fade63d38/1539143716131-YQO2MKM85GBH3MQDAH13/ke17ZwdGBToddI8pDm48kNe6zOZTHfz7l6ZgjxUpukVZw-zPPgdn4jUwVcJE1ZvWQUxwkmyExglNqGp0IvTJZamWLI2zvYWH8K3-s_4yszcp2ryTI0HqTOaaUohrI8PI_yASvo-WEqohroAwDGiHyF2S9ug-6_kqb0gBNu81ch4KMshLAGzx4R3EDFOm1kBS/Mermaid+Water+Rescue+SCUBA+Diver,"Interaction between {Diver} and {Mermaid} under the sea, showcasing {Action} and {Setting}.",
bfd2958b66c95e196fe60428a4d4e28a,https://cdn.webshopapp.com/shops/292230/files/316137639/image.jpg,A {Shape} design holding multiple {Objects} in a tiered arrangement.,
4a645a0254aa4e075ce4acf50baad2cb,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fstatic.onecms.io%2Fwp-content%2Fuploads%2Fsites%2F34%2F2016%2F02%2F18224351%2Ficecubes-flowers-0511mld107066_vert.jpg,"""Preserved {Flowers} encased in solid {Ice}.""",
719d825ff6f8cec4530dc622ed4ed12a,https://us.123rf.com/450wm/ra2studio/ra2studio1303/ra2studio130300376/18529971-happy-young-woman-holding-smiling-balloons-drawing.jpg?ver=6,A person holding a {Drawing} of a heart-shaped {Object}.,
d02f0ba95d77f8132182966262b9ee8b,"https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/f/08781a3f-dee0-4b8d-82d0-1cf6ad394495/d2zmt6a-263c9f25-19ae-4198-8585-4ef34b94a2dc.jpg/v1/fill/w_900,h_637,q_75,strp/japanese_with_pig_and_wave_by_jaimeposadas_d2zmt6a-fullview.jpg?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzdWIiOiJ1cm46YXBwOiIsImlzcyI6InVybjphcHA6Iiwib2JqIjpbW3siaGVpZ2h0IjoiPD02MzciLCJwYXRoIjoiXC9mXC8wODc4MWEzZi1kZWUwLTRiOGQtODJkMC0xY2Y2YWQzOTQ0OTVcL2Qyem10NmEtMjYzYzlmMjUtMTlhZS00MTk4LTg1ODUtNGVmMzRiOTRhMmRjLmpwZyIsIndpZHRoIjoiPD05MDAifV1dLCJhdWQiOlsidXJuOnNlcnZpY2U6aW1hZ2Uub3BlcmF0aW9ucyJdfQ.L1alIyubzPmgqbTjZtAIJhz9NcrSRX8SbAkgBrK7OhI",An art piece combining a {Artist} and a {Subject/Object} into a unique creation.,
adde5bed875f3df30178f0cdbcaddf1a,https://us.123rf.com/450wm/ksenyasavva/ksenyasavva1509/ksenyasavva150900099/45628057-stock-vector-coloring-book-for-children-little-boy-listening-to-music-on-headphones.jpg?ver=6,"""Coloring page of a {Object} featuring a black-and-white illustration alongside color options for customization.""",
9aeea798fe0e2850bd1a9b45c7e8001f,https://us.123rf.com/450wm/imagesourceprem/imagesourceprem1706/imagesourceprem170672308/80964914-telephone-in-a-bin.jpg?ver=6,"""Objects wrapped in {Material} to prevent {Item} from getting damaged during transportation.""",
a5de370fa4dfa010f6e5b5e491f32a00,https://us.123rf.com/450wm/belchonock/belchonock1908/belchonock190807859/128610066-fresh-grapefruit-and-banana-on-blue-background-sex-concept.jpg?ver=6,"A {Fruit} sliced in half with {Liquid} pouring out from inside, forming an imaginative visual.",
5da82dacec7ab984f78bb75e034bbe75,https://spaceshipsandlaserbeams.com/wp-content/uploads/2016/02/17-Shark-Watermelon-Fruit-Bowl-660x879.jpg,"""Creative carving of {Fruit} into unique shapes of {Animal}.""",
180930e19d5f0bd27bd1502cf2fde216,https://cdn.shopify.com/s/files/1/0209/1522/products/smartphone-cases-rip-harambe-smartphone-case-5_f5c76eda-f51e-4002-9952-1634cb95bc58_grande.jpg?v=1531360788,"""Visual representation of {Subject} with an {Angel} halo to symbolize {Concept} or {Appearance} of divinity.""",
bb5223b051ccc1b00dfb175a22117a00,https://www.easypeasyandfun.com/wp-content/uploads/2015/07/Easy-Origami-Frogs.jpg,A group of {Objects} in different {Colors} arranged on a {Surface}.,
8ae5be77703cbddb7b1ff87636444642,http://www.bike4happiness.com/wp-content/uploads/2015/06/P1020697-1024x576.jpg,A {Cat} explores a shop window showcasing {Objects}.,
d9ae9a4dab4ad8e922f530bc2867bfba,https://i.pinimg.com/736x/1f/ea/06/1fea063d77dc5fec305ad37dbbc15730.jpg,"Creative designs of {Object} hats made from knitted materials, covering the head and emphasizing unique styles.",
9df009def1683313f830fd409a52ccee,https://www.donlewallen.com/wp-content/uploads/2018/05/EN1A8732-340x350.jpg,Exploring the artistic representation of {Shapes} in {Materials} and {Colors}.,
3dad3ba165cf4d7445dbca76290a3870,https://i.pinimg.com/736x/34/52/fd/3452fd156966bf4ff67f384da9915766--nike-shoes-outlet-cheap-nike.jpg,An artistic portrait showcasing {People} with {Objects} placed on their skin or hair.,
3096371ed3d6dc4ae38bcfdcb95f7d8a,https://cdn.shopify.com/s/files/1/0104/3755/8372/products/8884944205_1547367314_1024x1024.jpg?v=1575469149,People wearing unique {Mask} designs inspired by various {Animal} types.,
60c4cb6489f98b7cbdefac40626098bd,https://ae01.alicdn.com/kf/H828dda3dca204dfc94c176ab61e2c852q/Cute-Cheese-Mouse-Creative-Tricky-Scary-Pinch-Music-Decompression-Toy-Party-Holiday-Gift-For-Adult-Kids.jpg,Artistic display of {Food} featuring hidden {Objects} in its composition.,
4259309fb859320028c7bc464e1793e2,http://chuckclose.com/images/th_work_timeline018.jpg,A person positioned in front of a giant artwork showcasing their {Face}.,
64c5073831aa914b2d598c5650722d84,https://happytowander.com/wp-content/uploads/2016/03/Happy-to-Wander-Neuschwanstein-and-Fussen-0765-1024x681.jpg,"A {Scene} with a {Card/Photo} featuring a {Subject} superimposed, merging real-world visuals into a surreal blend.",
71f764fdd2c30e6e193581dbd71fd57e,https://i.pinimg.com/736x/e4/18/2c/e4182c0d514410148c5b5e818b1f686f.jpg,Hidden storage solutions with {Object} that transform into functional spaces like {Surface} or {Furniture}.,
5b402b6f3b9e3b1eddd45a9f204aba68,https://us.123rf.com/450wm/orla/orla1812/orla181200002/118899450-a-child-is-in-a-rocking-chair-with-an-elephant-this-is-a-3d-render-illustration-.jpg?ver=6,A visually surprising illustration showcasing an {Object 1} balancing on a seesaw alongside an {Object 2} of contrasting size or weight.,
8b962e14ff1e68c3da3224c7e5abb26d,https://static.artfido.com/2015/03/By-David-Zinn-in-Michigan-USA-890986.jpg,Artistic blending of real-world {Objects} with imaginative {Characters} or {Scenes}.,
d703e12c0f07eeaeb88d8a855f76a6a6,http://o.aolcdn.com/dims-shared/dims3/GLOB/crop/4806x3204+0+0/resize/900x600!/format/jpg/quality/85/http://o.aolcdn.com/hss/storage/midas/48e257582be00996c693c82ac42fae1a/204173364/587126400.jpg,A view of {People} diving off a {Platform} into a {Body of Water}.,
3fa1b654b9f762cf78de2acbf9772c4b,https://us.123rf.com/450wm/ra2studio/ra2studio1406/ra2studio140601313/29133997-beautiful-young-lady-holding-realistic-3d-light-bulb.jpg,A depiction of a {Person} interacting with a {Object} in an imaginative way.,
304e42091d92f98eccceb37fbdf9ea9b,http://travelsandliving.com/wp-content/uploads/2015/11/Trolltunga-Norway-a-man-siiting-on-the-tip-of-the-tongue-not-afraid-of-heights.jpg,A thrilling view of {Person} engaging in {Activity} near the edge of a {Structure}.,
2a190406e78909823cb7e2b9cfd5112b,https://myrepublica.nagariknetwork.com/media/cache/nagarik_thumbnail_458_364/uploads/media/77_20200705113622.jpg,"""Scene showing {People} observing a {Vehicle} in an unexpected position after a {Disaster/Accident}.""",
10a077a151664861efa106afd37df708,https://render.fineartamerica.com/images/rendered/search/canvas-print/mirror/break/images-medium-5/color-bleed-eric-fan-canvas-print.jpg,A surreal portrayal of {Object} with an imaginative {Color} or {Pattern} addition.,
61134db150e8798090067f1f9e0c85fc,https://thewisy.com/wp-content/uploads/2018/02/kettlesganged.jpg,"An assortment of {Objects} showcasing distinct variations in {Type}, {Design}, or {Feature}.",
5435da3118ad934676cb209ed2a4a164,"http://ih1.redbubble.net/image.11136283.1284/flat,1000x1000,075,f.jpg","Step-by-step depiction of the {Event} as it unfolds, highlighting the transformation of {Subject} in stages.",
64c268b756093d147e37f471e6ef6987,https://cdn.shopify.com/s/files/1/0070/7087/5746/files/moyustore-3d-metal-assembly-diy-mechanical-mantis-insect-model-puzzle-kit_2_704x704_24c86cb3-787d-4211-a3bb-8546edfa9115_480x480.jpg?v=1628573703,Artistic steampunk representations of {Animals} crafted from combined {Metals} and {Rust}.,
5d7020b2fbd5133f2c6df5d7904c7537,http://cdn.cnn.com/cnnnext/dam/assets/151125165153-32-poy-2015-restricted-super-169.jpg,An image of a {Bird} in flight with a blurred background.,
21fbeffc660b72be886b3059e2c52b3c,https://mensbeat.com/wp-content/uploads/2015/04/muscle-building-300x300.jpg,Illustrations showcasing the anatomy and skeletal framework of the {Human Body} from diverse perspectives.,
01a627c6e0157f6ad4b79abf6561f157,https://www.fellowfunders.es/blog/wp-content/uploads/2017/09/ThinkstockPhotos-494499036-300x300.jpg,Miniature {People} interacting with oversized {Objects} in a symbolic scene.,
79ac2d3121ddcbe47da4524653fd53f8,"https://static.wixstatic.com/media/be224c_abd757a7247c49348a8805aff38c5bd9~mv2.jpg/v1/fill/w_960,h_960,al_c,q_90/be224c_abd757a7247c49348a8805aff38c5bd9~mv2.jpg",A series showcasing {Subject} created using different {Styles} and {Techniques}.,
3e02a365cd0e06feccb7251db9105242,https://ychef.files.bbci.co.uk/976x549/p01dqb9g.jpg,Creative use of {Object} placed in unexpected {Location} to produce surreal images.,
6dadaa0977f01728deced85f8a4fb171,https://i.pinimg.com/736x/82/0b/db/820bdbd422ce5bfb66c9702c38f33830.jpg,"A depiction of a {Subject} as part of a {Scene/Environment}, showcased on both a wall art piece and a themed {Item}.",
49d6f1bdb3107be802b5fc50b4619c22,http://mushisukidesu.cocolog-nifty.com/blog/images/2012/08/28/all_species_of_moths_collected_from.jpg,A visual showcase of diverse {Objects} with labels describing their features or names.,
b64ab3be82590067594fc3c7aacf6ae8,https://us.123rf.com/450wm/max5555/max55551906/max5555190600198/125891650-face-smile-made-with-honey-drops-on-lid.jpg?ver=6,"""Creative use of {Food Items} to form the shapes of {Faces} with various expressions.""",
89eb5fa2962973360658e72f8c411804,https://www.telegraph.co.uk/multimedia/archive/02171/bird-feeder_2171421k.jpg,"Feeding {Bird} with {Food} in different environments, such as parks, beaches, or urban areas.",
5b96f4279729e8f7d76877cbd95daa41,https://i.pinimg.com/736x/b5/60/af/b560af8ec91ab18ab0503a163d67780a.jpg,"A massive {Food Item} that surpasses typical sizes, featuring an extraordinary layering of {Ingredients}.",
9ba147efa0ba72093443c7652218ba95,https://us.123rf.com/450wm/powerart/powerart1710/powerart171001565/88216784-set-of-6-song-outline-icons-set-collection-of-audio-level-station-gramophone-and-other-elements-.jpg?ver=6,"An assortment of {Object} icons represented in {Style} with distinct meanings: {Category 1}, {Category 2}, {Category 3}.",
aecb871ecca70a6491bc6a14efed561a,https://i.ytimg.com/vi/ZqA4s0tW3_o/maxresdefault.jpg,An assortment of {Objects} from various {Categories}.,
354350eb117d7aa04f6a95efa0445c81,https://img.freepik.com/free-vector/young-man-character-constructor-with-body-parts-legs-arms-hand-gestures-angry-dissatisfied-surprised-calm-face-expression-full-length-boy-stylish-hairstyles-flat-vector_87946-655.jpg?size=626&ext=jpg,"""Character creation kit featuring various {Faces}, {Hair Styles}, {Eyes}, {Expressions}, {Heads}, {Poses}, {Clothing}, and {Accessories} for animation or design.""",
677e40ff3c574fc6a068845b029561bb,https://us.123rf.com/450wm/tatianasun/tatianasun1807/tatianasun180700040/115907440-5-star-rating-icon-vector-isolated-illustration-on-blue-background-.jpg?ver=6,A visual representation of {Rating} using {Number} filled-in {Shape}s out of a total of {Total} shapes.,
3e10cab1bce23d569295d2f3a2dbf9c2,https://abelard.org/images/4news11/rice_art3.jpg,"Intricate {Designs} crafted with {Rice} in {Fields}, showcasing {Animals}, {Characters}, or {Objects}.",
6b465b6fed94f7c316326c254444b522,https://www.katarte.it/wp-content/uploads/2016/05/Jean-Paul-Goude-Grace-Revised-and-Updated-1018x1024.jpg,"""Fragmented visual representation of {Subject} showcasing various segments of {Body Parts} and {Objects}""",
cc598c29594f26904b65ebda1a88b861,https://i2.wp.com/hamsterpetcare.com/wp-content/uploads/2017/11/top-funny-parrots-annoying-cats-compilation-2017-cute-birds.jpg?resize=370%2C297&ssl=1,"""Scene of a {Cat} and a {Bird} interacting in a unique and unexpected way.""",
d3dca5966ef57ddc8a864c68e2c24805,https://i.pinimg.com/736x/12/df/60/12df609d69d0943a47848a230190fa21--bff-tattoos-best-friend-tattoos.jpg,"Tattoos showing {Design} on opposite sides of the {Body Part}, symbolizing a {Concept or Relationship}.",
6cc0338430bb55a7ad534ddb5b51aca9,http://tucc.kramesonline.com/346536.img,An illustration showing how to stretch {Body Part} using {Support Object} while sitting on a chair.,
